xx,yy,latitude,longitude,percentage,bezirk
179,124,52.3950144345881,13.5409662576249,0,Treptow-Köpenick
180,124,52.3948732623075,13.544632394634,0,Treptow-Köpenick
181,124,52.3947319766016,13.5482985012797,0,Treptow-Köpenick
182,124,52.3945905774725,13.551964577538,0,Treptow-Köpenick
183,124,52.3944490649223,13.5556306233849,0,Treptow-Köpenick
194,124,52.3928849417018,13.5959551136709,0,Treptow-Köpenick
195,124,52.3927420682683,13.5996207927058,0,Treptow-Köpenick
196,124,52.392599081442,13.6032864410169,0,Treptow-Köpenick
197,124,52.3924559812251,13.6069520585801,0,Treptow-Köpenick
198,124,52.3923127676198,13.6106176453714,0,Treptow-Köpenick
199,124,52.3921694406282,13.6142832013668,0,Treptow-Köpenick
200,124,52.3920260002526,13.6179487265423,0,Treptow-Köpenick
201,124,52.3918824464951,13.6216142208739,0,Treptow-Köpenick
208,124,52.390874395685,13.6472718155476,0,Treptow-Köpenick
209,124,52.3907299349516,13.6509370622633,0,Treptow-Köpenick
210,124,52.3905853608562,13.654602277919,0,Treptow-Köpenick
211,124,52.390440673401,13.6582674624907,0,Treptow-Köpenick
212,124,52.3902958725881,13.6619326159543,0,Treptow-Köpenick
213,124,52.3901509584198,13.665597738286,0,Treptow-Köpenick
214,124,52.3900059308982,13.6692628294616,0,Treptow-Köpenick
215,124,52.3898607900256,13.6729278894572,0,Treptow-Köpenick
216,124,52.3897155358042,13.6765929182488,0,Treptow-Köpenick
217,124,52.3895701682363,13.6802579158124,0,Treptow-Köpenick
218,124,52.389424687324,13.683922882124,0,Treptow-Köpenick
219,124,52.3892790930695,13.6875878171596,0,Treptow-Köpenick
220,124,52.3891333854751,13.6912527208952,0,Treptow-Köpenick
62,125,52.4085079981959,13.1116165719817,0,Steglitz-Zehlendorf
63,125,52.4083801213942,13.1152859102796,0,Steglitz-Zehlendorf
64,125,52.4082521309355,13.1189552210404,0,Steglitz-Zehlendorf
65,125,52.4081240268216,13.1226245042399,0,Steglitz-Zehlendorf
66,125,52.4079958090546,13.126293759854,0,Steglitz-Zehlendorf
67,125,52.4078674776364,13.1299629878584,0,Steglitz-Zehlendorf
68,125,52.407739032569,13.1336321882291,0,Steglitz-Zehlendorf
71,125,52.4073530154912,13.1446396232964,0,Steglitz-Zehlendorf
72,125,52.4072241158466,13.14830871289,0,Steglitz-Zehlendorf
73,125,52.4070951025626,13.151977774729,0,Steglitz-Zehlendorf
74,125,52.4069659756412,13.1556468087891,0,Steglitz-Zehlendorf
75,125,52.4068367350844,13.1593158150462,0,Steglitz-Zehlendorf
76,125,52.4067073808942,13.1629847934761,0,Steglitz-Zehlendorf
77,125,52.4065779130725,13.1666537440547,0,Steglitz-Zehlendorf
117,125,52.401306045332,13.313388651788,0,Steglitz-Zehlendorf
131,125,52.3994179635074,13.3647350465814,0,Tempelhof-Schöneberg
132,125,52.3992822490529,13.3684024281526,0,Tempelhof-Schöneberg
133,125,52.3991464210804,13.372069780521,0,Tempelhof-Schöneberg
134,125,52.3990104795921,13.3757371036625,0,Tempelhof-Schöneberg
178,125,52.3929167052572,13.5370700216744,0,Treptow-Köpenick
179,125,52.3927756577332,13.5407360046846,0,Treptow-Köpenick
180,125,52.3926344967907,13.5444019573606,0,Treptow-Köpenick
181,125,52.3924932224319,13.5480678796787,0,Treptow-Köpenick
182,125,52.3923518346589,13.5517337716146,0,Treptow-Köpenick
183,125,52.392210333474,13.5553996331443,0,Treptow-Köpenick
194,125,52.3906463358667,13.5957220962937,0,Treptow-Köpenick
195,125,52.3905034739068,13.5993875910755,0,Treptow-Köpenick
196,125,52.3903604985632,13.6030530551388,0,Treptow-Köpenick
197,125,52.390217409838,13.6067184884597,0,Treptow-Köpenick
198,125,52.3900742077333,13.610383891014,0,Treptow-Köpenick
199,125,52.3899308922515,13.6140492627778,0,Treptow-Köpenick
200,125,52.3897874633946,13.617714603727,0,Treptow-Köpenick
201,125,52.3896439211649,13.6213799138377,0,Treptow-Köpenick
202,125,52.3895002655646,13.6250451930859,0,Treptow-Köpenick
208,125,52.388635951302,13.6470362191165,0,Treptow-Köpenick
209,125,52.3884915021687,13.6507012816545,0,Treptow-Köpenick
210,125,52.3883469396824,13.654366313138,0,Treptow-Köpenick
211,125,52.3882022638452,13.6580313135428,0,Treptow-Köpenick
212,125,52.3880574746594,13.6616962828451,0,Treptow-Köpenick
213,125,52.3879125721272,13.6653612210207,0,Treptow-Köpenick
214,125,52.3877675562508,13.6690261280458,0,Treptow-Köpenick
215,125,52.3876224270324,13.6726910038963,0,Treptow-Köpenick
216,125,52.3874771844742,13.6763558485483,0,Treptow-Köpenick
217,125,52.3873318285784,13.6800206619777,0,Treptow-Köpenick
218,125,52.3871863593474,13.6836854441605,0,Treptow-Köpenick
219,125,52.3870407767832,13.6873501950728,0,Treptow-Köpenick
62,126,52.4062679558233,13.1114079488675,0,Steglitz-Zehlendorf
63,126,52.406140089299,13.115077102265,0,Steglitz-Zehlendorf
64,126,52.4060121091266,13.1187462281303,0,Steglitz-Zehlendorf
65,126,52.4058840153083,13.1224153264392,0,Steglitz-Zehlendorf
66,126,52.4057558078459,13.1260843971674,0,Steglitz-Zehlendorf
67,126,52.4056274867414,13.1297534402908,0,Steglitz-Zehlendorf
68,126,52.4054990519967,13.1334224557853,0,Steglitz-Zehlendorf
69,126,52.4053705036139,13.1370914436266,0,Steglitz-Zehlendorf
71,126,52.4051130659415,13.144429336253,0,Steglitz-Zehlendorf
72,126,52.4049841766559,13.1480982409898,0,Steglitz-Zehlendorf
73,126,52.40485517374,13.1517671179768,0,Steglitz-Zehlendorf
74,126,52.4047260571958,13.1554359671897,0,Steglitz-Zehlendorf
75,126,52.4045968270253,13.1591047886046,0,Steglitz-Zehlendorf
76,126,52.4044674832304,13.162773582197,0,Steglitz-Zehlendorf
131,126,52.3971786515464,13.3645136768541,0,Tempelhof-Schöneberg
133,126,52.396907130934,13.3718480416818,0,Tempelhof-Schöneberg
134,126,52.3967712003666,13.375515180275,0,Tempelhof-Schöneberg
135,126,52.3966351562945,13.3791822896223,0,Tempelhof-Schöneberg
178,126,52.3906779155077,13.5368399832777,0,Treptow-Köpenick
179,126,52.3905368793116,13.5405057819735,0,Treptow-Köpenick
180,126,52.390395729706,13.5441715503405,0,Treptow-Köpenick
181,126,52.3902544666932,13.5478372883548,0,Treptow-Köpenick
182,126,52.3901130902752,13.5515029959923,0,Treptow-Köpenick
183,126,52.3899716004543,13.5551686732289,0,Treptow-Köpenick
194,126,52.3884077284478,13.5954891095051,0,Treptow-Köpenick
195,126,52.3882648779604,13.5991544200577,0,Treptow-Köpenick
196,126,52.3881219140982,13.6028196998973,0,Treptow-Köpenick
197,126,52.3879788368635,13.6064849489997,0,Treptow-Köpenick
198,126,52.3878356462584,13.6101501673409,0,Treptow-Köpenick
199,126,52.3876923422851,13.613815354897,0,Treptow-Köpenick
200,126,52.3875489249458,13.617480511644,0,Treptow-Köpenick
201,126,52.3874053942427,13.6211456375578,0,Treptow-Köpenick
202,126,52.387261750178,13.6248107326144,0,Treptow-Köpenick
203,126,52.3871179927539,13.6284757967898,0,Treptow-Köpenick
207,126,52.3865418295073,13.6431357441996,0,Treptow-Köpenick
208,126,52.386397505319,13.646800653609,0,Treptow-Köpenick
209,126,52.3862530677846,13.6504655319933,0,Treptow-Köpenick
210,126,52.3861085169061,13.6541303793285,0,Treptow-Köpenick
211,126,52.3859638526858,13.6577951955904,0,Treptow-Köpenick
212,126,52.3858190751259,13.6614599807552,0,Treptow-Köpenick
213,126,52.3856741842287,13.6651247347988,0,Treptow-Köpenick
214,126,52.3855291799962,13.6687894576973,0,Treptow-Köpenick
215,126,52.3853840624308,13.6724541494267,0,Treptow-Köpenick
216,126,52.3852388315346,13.6761188099629,0,Treptow-Köpenick
217,126,52.3850934873099,13.679783439282,0,Treptow-Köpenick
218,126,52.3849480297589,13.68344803736,0,Treptow-Köpenick
63,127,52.4039000557632,13.1148683216869,0,Steglitz-Zehlendorf
64,127,52.4037720858763,13.1185372626808,0,Steglitz-Zehlendorf
65,127,52.4036440023524,13.1222061761231,0,Steglitz-Zehlendorf
66,127,52.4035158051935,13.1258750619896,0,Steglitz-Zehlendorf
67,127,52.4033874944016,13.129543920256,0,Steglitz-Zehlendorf
68,127,52.4032590699787,13.1332127508984,0,Steglitz-Zehlendorf
69,127,52.4031305319266,13.1368815538924,0,Steglitz-Zehlendorf
70,127,52.4030018802474,13.1405503292139,0,Steglitz-Zehlendorf
71,127,52.402873114943,13.1442190768388,0,Steglitz-Zehlendorf
72,127,52.4027442360154,13.1478877967428,0,Steglitz-Zehlendorf
73,127,52.4026152434666,13.1515564889019,0,Steglitz-Zehlendorf
74,127,52.4024861372985,13.1552251532918,0,Steglitz-Zehlendorf
75,127,52.4023569175132,13.1588937898884,0,Steglitz-Zehlendorf
133,127,52.3946678392724,13.3716263319631,0,Tempelhof-Schöneberg
134,127,52.3945319196248,13.3752932860321,0,Tempelhof-Schöneberg
135,127,52.3943958864815,13.3789602108602,0,Tempelhof-Schöneberg
195,127,52.386026280429,13.5989212796472,0,Treptow-Köpenick
196,127,52.3858833280471,13.6025863752869,0,Treptow-Köpenick
197,127,52.3857402623017,13.6062514401948,0,Treptow-Köpenick
198,127,52.385597083195,13.6099164743469,0,Treptow-Köpenick
199,127,52.3854537907291,13.6135814777193,0,Treptow-Köpenick
200,127,52.3853103849063,13.6172464502878,0,Treptow-Köpenick
201,127,52.3851668657287,13.6209113920286,0,Treptow-Köpenick
204,127,52.3847356280891,13.6319060320442,0,Treptow-Köpenick
205,127,52.3845916555144,13.6355708502338,0,Treptow-Köpenick
207,127,52.3843033703356,13.6429003937457,0,Treptow-Köpenick
208,127,52.384159057736,13.6465651190199,0,Treptow-Köpenick
209,127,52.3840146317993,13.6502298132744,0,Treptow-Köpenick
210,127,52.3838700925275,13.6538944764851,0,Treptow-Köpenick
211,127,52.3837254399229,13.6575591086281,0,Treptow-Köpenick
212,127,52.3835806739878,13.6612237096793,0,Treptow-Köpenick
213,127,52.3834357947243,13.6648882796148,0,Treptow-Köpenick
214,127,52.3832908021347,13.6685528184106,0,Treptow-Köpenick
215,127,52.3831456962211,13.6722173260427,0,Treptow-Köpenick
216,127,52.3830004769858,13.6758818024871,0,Treptow-Köpenick
217,127,52.382855144431,13.6795462477199,0,Treptow-Köpenick
218,127,52.3827096985588,13.683210661717,0,Treptow-Köpenick
219,127,52.3825641393717,13.6868750444545,0,Treptow-Köpenick
220,127,52.3824184668716,13.6905393959083,0,Treptow-Köpenick
65,128,52.401403987954,13.1219970532868,0,Steglitz-Zehlendorf
66,128,52.4012758010977,13.1256657543156,0,Steglitz-Zehlendorf
67,128,52.4011475006173,13.1293344277492,0,Steglitz-Zehlendorf
68,128,52.401019086515,13.1330030735635,0,Steglitz-Zehlendorf
69,128,52.4008905587927,13.1366716917343,0,Steglitz-Zehlendorf
72,128,52.4005042939252,13.1476773801443,0,Steglitz-Zehlendorf
73,128,52.4003753117424,13.1513458874995,0,Steglitz-Zehlendorf
74,128,52.4002462159494,13.1550143670905,0,Steglitz-Zehlendorf
75,128,52.4001170065482,13.158682818893,0,Steglitz-Zehlendorf
134,128,52.3922926373668,13.3750714209286,0,Tempelhof-Schöneberg
135,128,52.3921566151513,13.3787381612616,0,Tempelhof-Schöneberg
196,128,52.38364474041,13.6023530813022,0,Treptow-Köpenick
197,128,52.3835016861529,13.6060179620396,0,Treptow-Köpenick
198,128,52.3833585185434,13.6096828120265,0,Treptow-Köpenick
199,128,52.3832152375838,13.6133476312391,0,Treptow-Köpenick
200,128,52.3830718432762,13.6170124196532,0,Treptow-Köpenick
204,128,52.3824971326104,13.6316712648456,0,Treptow-Köpenick
205,128,52.3823531715961,13.6353358989077,0,Treptow-Köpenick
206,128,52.3822090972469,13.6390005020274,0,Treptow-Köpenick
209,128,52.3817761942129,13.6499941254923,0,Treptow-Köpenick
211,128,52.3814870255567,13.6573230526504,0,Treptow-Köpenick
212,128,52.3813422712451,13.660987469612,0,Treptow-Köpenick
213,128,52.3811974036143,13.6646518554633,0,Treptow-Köpenick
214,128,52.3810524226662,13.6683162101803,0,Treptow-Köpenick
215,128,52.3809073284033,13.6719805337391,0,Treptow-Köpenick
216,128,52.3807621208277,13.6756448261156,0,Treptow-Köpenick
217,128,52.3806167999416,13.6793090872859,0,Treptow-Köpenick
218,128,52.3804713657472,13.682973317226,0,Treptow-Köpenick
219,128,52.3803258182467,13.6866375159119,0,Treptow-Köpenick
220,128,52.3801801574425,13.6903016833197,0,Treptow-Köpenick
221,128,52.3800343833366,13.6939658194253,0,Treptow-Köpenick
222,128,52.3798884959313,13.6976299242049,0,Treptow-Köpenick
66,129,52.3990357955583,13.1254564741407,0,Steglitz-Zehlendorf
67,129,52.3989075053886,13.1291249627655,0,Steglitz-Zehlendorf
73,129,52.3981353785674,13.1511353137648,0,Steglitz-Zehlendorf
74,129,52.3980062931484,13.1548036085809,0,Steglitz-Zehlendorf
133,129,52.3901892514041,13.371182999867,0,Tempelhof-Schöneberg
134,129,52.3900533535928,13.3748495849594,0,Tempelhof-Schöneberg
135,129,52.389917342304,13.3785161408213,0,Tempelhof-Schöneberg
197,129,52.381263108417,13.6057845145288,0,Treptow-Köpenick
198,129,52.3811199523036,13.6094491803745,0,Treptow-Köpenick
205,129,52.3801146860815,13.6351009784174,0,Treptow-Köpenick
206,129,52.3799706233007,13.6387653974389,0,Treptow-Köpenick
211,129,52.3792486095871,13.657087027652,0,Treptow-Köpenick
212,129,52.379103866898,13.6607512605479,0,Treptow-Köpenick
213,129,52.3789590108986,13.6644154623389,0,Treptow-Köpenick
214,129,52.378814041591,13.668079633001,0,Treptow-Köpenick
217,129,52.3783784538419,13.6790719579746,0,Treptow-Köpenick
218,129,52.3782330313241,13.6827360038816,0,Treptow-Köpenick
219,129,52.3780874955092,13.6864000185398,0,Treptow-Köpenick
220,129,52.3779418463995,13.6900640019254,0,Treptow-Köpenick
221,129,52.3777960839973,13.6937279540143,0,Treptow-Köpenick
72,130,52.3960244053956,13.1472566298731,0,Steglitz-Zehlendorf
74,130,52.3957663688958,13.1545928777582,0,Steglitz-Zehlendorf
198,130,52.3788813844757,13.6092155793854,0,Treptow-Köpenick
213,130,52.3767206165775,13.6641791002362,0,Treptow-Köpenick
214,130,52.3765756589092,13.6678430868673,0,Treptow-Köpenick
215,130,52.3764305879441,13.6715070423511,0,Treptow-Köpenick
216,130,52.3762854036843,13.6751709666635,0,Treptow-Köpenick
217,130,52.3761401061321,13.6788348597806,0,Treptow-Köpenick
218,130,52.3759946952896,13.6824987216784,0,Treptow-Köpenick
219,130,52.3758491711591,13.6861625523329,0,Treptow-Köpenick
220,130,52.3757035337429,13.6898263517201,0,Treptow-Köpenick
221,130,52.375557783043,13.6934901198162,0,Treptow-Köpenick
212,131,52.374627053391,13.6602789354076,0,Treptow-Köpenick
213,131,52.374482220651,13.6639427691497,0,Treptow-Köpenick
214,131,52.3743372746208,13.6676065717738,0,Treptow-Köpenick
215,131,52.3741922153029,13.6712703432559,0,Treptow-Köpenick
216,131,52.3740470426992,13.6749340835721,0,Treptow-Köpenick
217,131,52.3739017568122,13.6785977926984,0,Treptow-Köpenick
218,131,52.3737563576439,13.6822614706109,0,Treptow-Köpenick
219,131,52.3736108451967,13.6859251172855,0,Treptow-Köpenick
220,131,52.3734652194727,13.6895887326984,0,Treptow-Köpenick
209,132,52.3728224278593,13.6490516836242,0,Treptow-Köpenick
210,132,52.3726779466036,13.6527154265716,0,Treptow-Köpenick
211,132,52.3725333520602,13.6563791384784,0,Treptow-Köpenick
212,132,52.3723886442313,13.6600428193205,0,Treptow-Köpenick
213,132,52.3722438231192,13.663706469074,0,Treptow-Köpenick
214,132,52.3720988887261,13.6673700877149,0,Treptow-Köpenick
215,132,52.3719538410541,13.6710336752193,0,Treptow-Köpenick
216,132,52.3718086801054,13.6746972315633,0,Treptow-Köpenick
217,132,52.3716634058824,13.6783607567227,0,Treptow-Köpenick
218,132,52.3715180183872,13.6820242506737,0,Treptow-Köpenick
220,132,52.371226903589,13.6893511448547,0,Treptow-Köpenick
138,133,52.380551652338,13.3886256296921,0,Tempelhof-Schöneberg
147,133,52.3793197769577,13.4216158819984,0,Tempelhof-Schöneberg
209,133,52.3705839822695,13.6488161504454,0,Treptow-Köpenick
210,133,52.3704395126135,13.6524797094118,0,Treptow-Köpenick
211,133,52.3702949296788,13.656143237343,0,Treptow-Köpenick
212,133,52.3701502334677,13.659806734215,0,Treptow-Köpenick
213,133,52.3700054239824,13.6634702000038,0,Treptow-Köpenick
214,133,52.369860501225,13.6671336346855,0,Treptow-Köpenick
215,133,52.3697154651978,13.670797038236,0,Treptow-Köpenick
216,133,52.369570315903,13.6744604106315,0,Treptow-Köpenick
217,133,52.3694250533428,13.678123751848,0,Treptow-Köpenick
219,133,52.3691341884352,13.685450340648,0,Treptow-Köpenick
138,134,52.3783124047242,13.3884032019444,0,Tempelhof-Schöneberg
147,134,52.3770806282854,13.4213917954586,0,Tempelhof-Schöneberg
209,134,52.3683455350793,13.6485806481709,0,Treptow-Köpenick
211,134,52.3680565056948,13.6559073671599,0,Treptow-Köpenick
212,134,52.3679118211003,13.6595706800856,0,Treptow-Köpenick
213,134,52.3677670232405,13.6632339619336,0,Treptow-Köpenick
214,134,52.3676221121178,13.6668972126799,0,Treptow-Köpenick
215,134,52.3674770877342,13.6705604323005,0,Treptow-Köpenick
216,134,52.3673319500921,13.6742236207714,0,Treptow-Köpenick
209,135,52.3661070862889,13.6483451767956,0,Treptow-Köpenick
210,135,52.3659626398288,13.6520083678718,0,Treptow-Köpenick
211,135,52.3658180801082,13.6556715279236,0,Treptow-Köpenick
212,135,52.3656734071291,13.659334656927,0,Treptow-Köpenick
213,135,52.3655286208938,13.6629977548581,0,Treptow-Köpenick
214,135,52.3653837214045,13.6666608216928,0,Treptow-Köpenick
215,135,52.3652387086634,13.6703238574073,0,Treptow-Köpenick
208,136,52.3640129575084,13.644446698152,0,Treptow-Köpenick
209,136,52.3638686358984,13.648109736314,0,Treptow-Köpenick
210,136,52.3637242010346,13.6517727434809,0,Treptow-Köpenick
211,136,52.3635796529191,13.6554357196288,0,Treptow-Köpenick
212,136,52.3634349915543,13.6590986647338,0,Treptow-Köpenick
213,136,52.3632902169423,13.6627615787718,0,Treptow-Köpenick
214,136,52.3631453290853,13.6664244617189,0,Treptow-Köpenick
207,137,52.3619186907089,13.6405485872126,0,Treptow-Köpenick
208,137,52.3617744939319,13.6442114724495,0,Treptow-Köpenick
209,137,52.3616301839079,13.6478743267207,0,Treptow-Köpenick
210,137,52.3614857606391,13.6515371500022,0,Treptow-Köpenick
211,137,52.3613412241278,13.6551999422701,0,Treptow-Köpenick
212,137,52.361196574376,13.6588627035004,0,Treptow-Köpenick
213,137,52.3610518113861,13.6625254336693,0,Treptow-Köpenick
214,137,52.3609069351602,13.6661881327526,0,Treptow-Köpenick
207,138,52.3596802139578,13.6403135762414,0,Treptow-Köpenick
208,138,52.3595360287567,13.643976277606,0,Treptow-Köpenick
209,138,52.3593917303175,13.6476389480103,0,Treptow-Köpenick
210,138,52.3592473186427,13.6513015874303,0,Treptow-Köpenick
211,138,52.3591027937342,13.654964195842,0,Treptow-Köpenick
212,138,52.3589581555944,13.6586267732217,0,Treptow-Köpenick
213,138,52.3588134042254,13.6622893195452,0,Treptow-Köpenick
214,138,52.3586685396295,13.6659518347887,0,Treptow-Köpenick
207,139,52.3574417356093,13.6400785961001,0,Treptow-Köpenick
208,139,52.3572975619828,13.6437411136162,0,Treptow-Köpenick
209,139,52.3571532751274,13.6474036001774,0,Treptow-Köpenick
210,139,52.3570088750453,13.6510660557597,0,Treptow-Köpenick
211,139,52.3568643617386,13.6547284803393,0,Treptow-Köpenick
212,139,52.3567197352095,13.658390873892,0,Treptow-Köpenick
213,139,52.3565749954603,13.6620532363941,0,Treptow-Köpenick
207,140,52.3552032556634,13.6398436467832,0,Treptow-Köpenick
208,140,52.3550590936105,13.6435059804747,0,Treptow-Köpenick
209,140,52.3549148183377,13.6471682832167,0,Treptow-Köpenick
210,140,52.3547704298471,13.6508305549852,0,Treptow-Köpenick
211,140,52.354625928141,13.6544927957564,0,Treptow-Köpenick
212,140,52.3544813132215,13.6581550055062,0,Treptow-Köpenick
213,140,52.3543365850909,13.6618171842107,0,Treptow-Köpenick
207,141,52.3529647741204,13.6396087282853,0,Treptow-Köpenick
208,141,52.3528206236399,13.6432708781761,0,Treptow-Köpenick
209,141,52.3526763599484,13.6469329971228,0,Treptow-Köpenick
210,141,52.3525319830482,13.6505950851014,0,Treptow-Köpenick
211,141,52.3523874929415,13.654257142088,0,Treptow-Köpenick
212,141,52.3522428896305,13.6579191680586,0,Treptow-Köpenick
